Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
AZ: Douglas                                                 , 1997, 01 - JAN, 3821, 743, 1122, 0, 0, 0, 0, 310, 310, 159844, 367641, 45777, 
AZ: Douglas                                                 , 1997, 02 - FEB, 2608, 1029, 1338, 0, 0, 0, 0, 281, 281, 150381, 345876, 44207, 
AZ: Douglas                                                 , 1997, 03 - MAR, 3374, 18, 65, 0, 0, 0, 0, 310, 310, 169290, 389367, 51119, 
AZ: Douglas                                                 , 1997, 04 - APR, 3335, 888, 1291, 0, 0, 0, 0, 300, 300, 164530, 378419, 45513, 
AZ: Douglas                                                 , 1997, 05 - MAY, 2853, 736, 835, 0, 0, 0, 0, 310, 310, 178761, 411150, 52280, 
AZ: Douglas                                                 , 1997, 06 - JUN, 2246, 849, 1238, 0, 0, 0, 0, 300, 300, 165152, 379850, 48070, 
AZ: Douglas                                                 , 1997, 07 - JUL, 2538, 698, 1278, 0, 0, 0, 0, 310, 310, 172739, 397300, 51780, 
AZ: Douglas                                                 , 1997, 08 - AUG, 3052, 600, 968, 0, 0, 0, 0, 310, 310, 170431, 391199, 49628, 
AZ: Douglas                                                 , 1997, 09 - SEP, 2864, 924, 1358, 0, 0, 0, 0, 300, 300, 164881, 379226, 46718, 
AZ: Douglas                                                 , 1997, 10 - OCT, 3035, 1390, 1244, 0, 0, 0, 0, 310, 310, 169323, 465368, 51638, 
AZ: Douglas                                                 , 1997, 11 - NOV, 2874, 1167, 1089, 0, 0, 0, 0, 300, 300, 161128, 443102, 53675, 
AZ: Douglas                                                 , 1997, 12 - DEC, 3118, 1144, 1293, 0, 0, 0, 0, 310, 310, 165444, 454971, 58677, 
AZ: Lukeville                                               , 1997, 01 - JAN, 204, 16, 38, 0, 0, 0, 0, 55, 2145, 19714, 54016, 5321, 
AZ: Lukeville                                               , 1997, 02 - FEB, 198, 17, 34, 0, 0, 0, 0, 65, 2535, 21587, 59148, 5463, 
AZ: Lukeville                                               , 1997, 03 - MAR, 307, 11, 8, 0, 0, 0, 0, 68, 2652, 32573, 89250, 8526, 
AZ: Lukeville                                               , 1997, 04 - APR, 345, 35, 61, 0, 0, 0, 0, 27, 1053, 33827, 92685, 8217, 
AZ: Lukeville                                               , 1997, 05 - MAY, 386, 27, 52, 0, 0, 0, 0, 29, 1131, 38580, 105709, 8129, 
AZ: Lukeville                                               , 1997, 06 - JUN, 377, 39, 63, 0, 0, 0, 0, 22, 858, 35708, 97839, 7693, 
AZ: Lukeville                                               , 1997, 07 - JUL, 309, 17, 35, 0, 0, 0, 0, 11, 429, 32298, 88496, 4521, 
AZ: Lukeville                                               , 1997, 08 - AUG, 294, 22, 89, 0, 0, 0, 0, 22, 858, 32037, 87781, 4319, 
AZ: Lukeville                                               , 1997, 09 - SEP, 256, 13, 72, 0, 0, 0, 0, 24, 936, 27990, 76692, 4723, 
AZ: Lukeville                                               , 1997, 10 - OCT, 327, 12, 67, 0, 0, 0, 0, 31, 1209, 35888, 98333, 5816, 
AZ: Lukeville                                               , 1997, 11 - NOV, 345, 15, 80, 0, 0, 0, 0, 33, 1287, 36245, 99311, 7012, 
AZ: Lukeville                                               , 1997, 12 - DEC, 323, 25, 65, 0, 0, 0, 0, 31, 1209, 35471, 97190, 6534, 
AZ: Naco                                                    , 1997, 01 - JAN, 489, 325, 137, 0, 0, 0, 0, 0, 0, 24209, 62943, 5932, 
AZ: Naco                                                    , 1997, 02 - FEB, 530, 232, 120, 0, 0, 0, 0, 0, 0, 20511, 53329, 4530, 
AZ: Naco                                                    , 1997, 03 - MAR, 443, 31, 12, 0, 0, 0, 0, 0, 0, 25360, 65936, 5993, 
AZ: Naco                                                    , 1997, 04 - APR, 608, 372, 206, 0, 0, 0, 0, 0, 0, 24005, 62413, 5980, 
AZ: Naco                                                    , 1997, 05 - MAY, 404, 271, 169, 0, 0, 0, 0, 0, 0, 22843, 59391, 5011, 
AZ: Naco                                                    , 1997, 06 - JUN, 708, 270, 263, 0, 0, 0, 0, 0, 0, 24370, 63362, 6338, 
AZ: Naco                                                    , 1997, 07 - JUL, 588, 70, 19, 0, 0, 0, 0, 0, 0, 25132, 65343, 5792, 
AZ: Naco                                                    , 1997, 08 - AUG, 566, 334, 228, 0, 0, 0, 0, 0, 0, 26220, 68172, 7216, 
AZ: Naco                                                    , 1997, 09 - SEP, 585, 243, 152, 0, 0, 0, 0, 0, 0, 22932, 59623, 6983, 
AZ: Naco                                                    , 1997, 10 - OCT, 677, 252, 151, 0, 0, 0, 0, 0, 0, 27527, 71570, 6742, 
AZ: Naco                                                    , 1997, 11 - NOV, 532, 260, 147, 0, 0, 0, 0, 0, 0, 24968, 64917, 5831, 
AZ: Naco                                                    , 1997, 12 - DEC, 445, 200, 110, 0, 0, 0, 0, 0, 0, 26416, 68689, 5491, 
AZ: Nogales                                                 , 1997, 01 - JAN, 26191, 17744, 5193, 47, 795, 782, 0, 17, 792, 292735, 805022, 381238, 
AZ: Nogales                                                 , 1997, 02 - FEB, 26398, 17625, 4686, 42, 794, 687, 0, 31, 943, 270919, 745027, 350386, 
AZ: Nogales                                                 , 1997, 03 - MAR, 27071, 21554, 4825, 51, 1129, 1264, 0, 36, 1067, 308069, 737190, 433248, 
AZ: Nogales                                                 , 1997, 04 - APR, 26727, 20368, 5308, 57, 1545, 1483, 0, 35, 858, 304457, 837752, 377639, 
AZ: Nogales                                                 , 1997, 05 - MAY, 24109, 17873, 5143, 57, 1663, 1315, 0, 30, 833, 324502, 892381, 381035, 
AZ: Nogales                                                 , 1997, 06 - JUN, 16903, 11284, 4946, 51, 1542, 1089, 0, 26, 755, 321045, 882874, 383431, 
AZ: Nogales                                                 , 1997, 07 - JUL, 12609, 7494, 5457, 42, 1115, 560, 0, 22, 688, 299770, 814368, 385284, 
AZ: Nogales                                                 , 1997, 08 - AUG, 12335, 7154, 5716, 53, 1504, 1422, 0, 7, 284, 313815, 862991, 380710, 
AZ: Nogales                                                 , 1997, 09 - SEP, 12074, 6555, 5824, 44, 1577, 1322, 0, 16, 360, 303411, 734381, 367336, 
AZ: Nogales                                                 , 1997, 10 - OCT, 15560, 8678, 5673, 40, 1453, 1049, 0, 66, 1123, 292061, 803168, 388409, 
AZ: Nogales                                                 , 1997, 11 - NOV, 20247, 14180, 5311, 38, 1276, 1065, 0, 54, 945, 281170, 773218, 371936, 
AZ: Nogales                                                 , 1997, 12 - DEC, 22606, 15292, 4962, 38, 1146, 906, 0, 98, 2829, 276031, 759085, 442886, 
AZ: San Luis                                                , 1997, 01 - JAN, 5093, 2905, 1280, 0, 0, 0, 0, 4, 123, 220601, 551503, 308355, 
AZ: San Luis                                                , 1997, 02 - FEB, 4501, 3016, 1103, 0, 0, 0, 0, 4, 167, 214757, 536893, 258652, 
AZ: San Luis                                                , 1997, 03 - MAR, 4862, 683, 309, 0, 0, 0, 0, 12, 379, 236809, 592023, 258733, 
AZ: San Luis                                                , 1997, 04 - APR, 4155, 1574, 1083, 0, 0, 0, 0, 12, 396, 222937, 557343, 184379, 
AZ: San Luis                                                , 1997, 05 - MAY, 3863, 1329, 956, 0, 0, 0, 0, 7, 231, 232392, 580980, 141051, 
AZ: San Luis                                                , 1997, 06 - JUN, 3016, 1402, 1122, 0, 0, 0, 0, 11, 352, 218062, 545155, 127390, 
AZ: San Luis                                                , 1997, 07 - JUL, 2644, 725, 635, 0, 0, 0, 0, 7, 176, 225280, 563200, 108366, 
AZ: San Luis                                                , 1997, 08 - AUG, 2162, 718, 664, 0, 0, 0, 0, 2, 55, 215071, 537678, 111189, 
AZ: San Luis                                                , 1997, 09 - SEP, 2454, 1076, 1234, 0, 0, 0, 0, 3, 118, 218915, 547287, 110971, 
AZ: San Luis                                                , 1997, 10 - OCT, 2403, 1329, 993, 0, 0, 0, 0, 1, 30, 242490, 606225, 172129, 
AZ: San Luis                                                , 1997, 11 - NOV, 3268, 2025, 1345, 0, 0, 0, 0, 1, 34, 231919, 579780, 206983, 
AZ: San Luis                                                , 1997, 12 - DEC, 3930, 2590, 1248, 0, 0, 0, 0, 1, 37, 261574, 653935, 232601, 
AZ: Sasabe                                                  , 1997, 01 - JAN, 100, 41, 59, 0, 0, 0, 0, 0, 0, 1794, 4664, 117, 
AZ: Sasabe                                                  , 1997, 02 - FEB, 101, 0, 0, 0, 0, 0, 0, 0, 0, 1762, 4581, 147, 
AZ: Sasabe                                                  , 1997, 03 - MAR, 83, 48, 35, 0, 0, 0, 0, 0, 0, 2141, 5567, 170, 
AZ: Sasabe                                                  , 1997, 04 - APR, 105, 55, 50, 0, 0, 0, 0, 0, 0, 1971, 5125, 238, 
AZ: Sasabe                                                  , 1997, 05 - MAY, 116, 69, 47, 0, 0, 0, 0, 0, 0, 2212, 5751, 268, 
AZ: Sasabe                                                  , 1997, 06 - JUN, 95, 0, 0, 0, 0, 0, 0, 0, 0, 2163, 5623, 276, 
AZ: Sasabe                                                  , 1997, 07 - JUL, 136, 46, 49, 0, 0, 0, 0, 0, 0, 2122, 5517, 335, 
AZ: Sasabe                                                  , 1997, 08 - AUG, 118, 111, 143, 0, 0, 0, 0, 0, 0, 2193, 5701, 322, 
AZ: Sasabe                                                  , 1997, 09 - SEP, 155, 86, 69, 0, 0, 0, 0, 0, 0, 2103, 5468, 294, 
AZ: Sasabe                                                  , 1997, 10 - OCT, 199, 115, 84, 0, 0, 0, 0, 0, 0, 2529, 6575, 315, 
AZ: Sasabe                                                  , 1997, 11 - NOV, 174, 90, 84, 0, 0, 0, 0, 0, 0, 2626, 6828, 326, 
AZ: Sasabe                                                  , 1997, 12 - DEC, 164, 0, 0, 0, 0, 0, 0, 0, 0, 2346, 6101, 289, 
CA: Andrade                                                 , 1997, 01 - JAN, 230, 119, 230, 0, 0, 0, 0, 10, 340, 52285, 155809, 214466, 
CA: Andrade                                                 , 1997, 02 - FEB, 342, 117, 235, 0, 0, 0, 0, 16, 512, 52155, 155422, 257453, 
CA: Andrade                                                 , 1997, 03 - MAR, 329, 110, 219, 0, 0, 0, 0, 21, 992, 54315, 161859, 212785, 
CA: Andrade                                                 , 1997, 04 - APR, 290, 107, 195, 0, 0, 0, 0, 2, 64, 47725, 142221, 103307, 
CA: Andrade                                                 , 1997, 05 - MAY, 261, 82, 179, 0, 0, 0, 0, 0, 0, 44782, 133450, 58377, 
CA: Andrade                                                 , 1997, 06 - JUN, 214, 70, 142, 0, 0, 0, 0, 0, 0, 42894, 127824, 39965, 
CA: Andrade                                                 , 1997, 07 - JUL, 166, 55, 112, 0, 0, 0, 0, 0, 0, 39209, 116842, 39326, 
CA: Andrade                                                 , 1997, 08 - AUG, 130, 55, 75, 0, 0, 0, 0, 0, 0, 38110, 113568, 36288, 
CA: Andrade                                                 , 1997, 09 - SEP, 131, 64, 67, 0, 0, 0, 0, 0, 0, 38674, 115248, 39585, 
CA: Andrade                                                 , 1997, 10 - OCT, 135, 79, 55, 0, 0, 0, 0, 18, 396, 43257, 128905, 72057, 
CA: Andrade                                                 , 1997, 11 - NOV, 181, 114, 139, 0, 0, 0, 0, 22, 396, 45948, 136925, 130652, 
CA: Andrade                                                 , 1997, 12 - DEC, 238, 88, 84, 0, 0, 0, 0, 37, 374, 54520, 162470, 156132, 
CA: Calexico                                                , 1997, 01 - JAN, 16457, 7657, 8828, 21, 72, 471, 147, 34, 611, 519395, 1547797, 632249, 
CA: Calexico                                                , 1997, 02 - FEB, 0, 4073, 4215, 0, 57, 474, 0, 35, 588, 459014, 1367862, 632791, 
CA: Calexico                                                , 1997, 03 - MAR, 1, 0, 0, 0, 129, 408, 0, 66, 1041, 525719, 1566643, 693814, 
CA: Calexico                                                , 1997, 04 - APR, 17142, 7140, 7687, 22, 145, 496, 154, 43, 936, 490334, 1423085, 657512, 
CA: Calexico                                                , 1997, 05 - MAY, 0, 7274, 7937, 0, 137, 331, 0, 86, 2926, 591065, 1761374, 803566, 
CA: Calexico                                                , 1997, 06 - JUN, 0, 7111, 8408, 0, 125, 313, 0, 84, 1849, 558782, 1665170, 730470, 
CA: Calexico                                                , 1997, 07 - JUL, 0, 0, 0, 0, 10, 39, 0, 46, 885, 536012, 1597316, 613156, 
CA: Calexico                                                , 1997, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 32, 483, 543453, 1619490, 606939, 
CA: Calexico                                                , 1997, 09 - SEP, 1, 0, 0, 0, 0, 0, 0, 45, 737, 521929, 1555348, 550354, 
CA: Calexico                                                , 1997, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 214, 7511, 577229, 1720142, 672580, 
CA: Calexico                                                , 1997, 11 - NOV, 9, 0, 0, 0, 0, 0, 0, 87, 2814, 571966, 1704459, 692885, 
CA: Calexico                                                , 1997, 12 - DEC, 1, 0, 0, 0, 0, 0, 0, 41, 762, 574709, 1712633, 881224, 
CA: Calexico East                                           , 1997, 01 - JAN, 118, 0, 0, 0, 0, 0, 0, 79, 1363, 100367, 299094, 2185, 
CA: Calexico East                                           , 1997, 02 - FEB, 15490, 0, 0, 18, 0, 0, 126, 85, 1253, 103820, 309384, 1804, 
CA: Calexico East                                           , 1997, 03 - MAR, 16197, 0, 0, 20, 0, 0, 0, 90, 1582, 131875, 392988, 2496, 
CA: Calexico East                                           , 1997, 04 - APR, 201, 0, 0, 0, 0, 0, 0, 74, 1169, 129527, 385990, 20011, 
CA: Calexico East                                           , 1997, 05 - MAY, 15214, 0, 0, 20, 0, 0, 140, 72, 72, 152756, 455213, 1940, 
CA: Calexico East                                           , 1997, 06 - JUN, 16123, 0, 0, 21, 0, 0, 147, 78, 1490, 168562, 502315, 2113, 
CA: Calexico East                                           , 1997, 07 - JUL, 16359, 7297, 8398, 22, 113, 295, 154, 65, 1511, 168333, 501632, 1966, 
CA: Calexico East                                           , 1997, 08 - AUG, 16140, 7228, 8812, 20, 62, 266, 140, 80, 1346, 176579, 526205, 2056, 
CA: Calexico East                                           , 1997, 09 - SEP, 16266, 7527, 8504, 21, 90, 200, 147, 81, 1248, 170504, 508102, 1943, 
CA: Calexico East                                           , 1997, 10 - OCT, 19317, 8528, 9112, 22, 65, 270, 154, 96, 1182, 136856, 407831, 1651, 
CA: Calexico East                                           , 1997, 11 - NOV, 16743, 7648, 8044, 16, 39, 251, 112, 100, 1453, 155375, 463018, 2050, 
CA: Calexico East                                           , 1997, 12 - DEC, 18030, 8863, 8715, 19, 71, 334, 133, 94, 1450, 187195, 557841, 2248, 
CA: Otay Mesa                                               , 1997, 01 - JAN, 40448, 28677, 31299, 20, 0, 264, 40, 1494, 11275, 266045, 585299, 44982, 
CA: Otay Mesa                                               , 1997, 02 - FEB, 41358, 20404, 20954, 20, 0, 59, 38, 1228, 8245, 257110, 565642, 41658, 
CA: Otay Mesa                                               , 1997, 03 - MAR, 44376, 22705, 21671, 18, 0, 208, 36, 1469, 14044, 290447, 638983, 52110, 
CA: Otay Mesa                                               , 1997, 04 - APR, 48827, 25117, 23740, 23, 0, 265, 46, 1548, 16492, 301324, 662913, 56487, 
CA: Otay Mesa                                               , 1997, 05 - MAY, 47207, 24942, 22265, 20, 0, 0, 40, 1596, 21195, 309189, 680216, 60368, 
CA: Otay Mesa                                               , 1997, 06 - JUN, 48407, 24491, 23916, 21, 0, 308, 42, 1603, 24501, 297050, 653510, 59927, 
CA: Otay Mesa                                               , 1997, 07 - JUL, 52203, 26926, 27283, 20, 0, 125, 40, 1522, 14742, 320480, 705056, 54268, 
CA: Otay Mesa                                               , 1997, 08 - AUG, 49370, 27888, 28082, 21, 2, 203, 42, 1465, 10488, 353527, 777759, 52240, 
CA: Otay Mesa                                               , 1997, 09 - SEP, 49694, 25170, 24524, 21, 31, 216, 42, 1307, 10593, 334312, 735486, 45260, 
CA: Otay Mesa                                               , 1997, 10 - OCT, 53711, 27486, 26225, 21, 13, 276, 42, 2271, 43462, 357001, 785402, 60047, 
CA: Otay Mesa                                               , 1997, 11 - NOV, 46829, 23462, 23367, 19, 77, 189, 38, 1529, 11460, 352706, 775953, 43124, 
CA: Otay Mesa                                               , 1997, 12 - DEC, 45285, 22168, 23117, 22, 14, 322, 44, 1554, 9693, 361745, 795839, 51046, 
CA: San Ysidro                                              , 1997, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
CA: San Ysidro                                              , 1997, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
CA: San Ysidro                                              , 1997, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 9267, 91202, 1270282, 2794620, 902745, 
CA: San Ysidro                                              , 1997, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 8844, 79459, 1219084, 2681985, 766019, 
CA: San Ysidro                                              , 1997, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 9623, 86004, 1230490, 2707078, 762816, 
CA: San Ysidro                                              , 1997, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 9078, 82261, 1275701, 2806542, 686272, 
CA: San Ysidro                                              , 1997, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 9832, 112732, 1429407, 3144695, 681471, 
CA: San Ysidro                                              , 1997, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 10051, 103113, 1497384, 3294245, 754899, 
CA: San Ysidro                                              , 1997, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 9408, 81797, 1338922, 2945628, 623315, 
CA: San Ysidro                                              , 1997, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 10213, 84965, 1319755, 2903461, 590287, 
CA: San Ysidro                                              , 1997, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 9801, 77003, 1275665, 2806463, 607329, 
CA: San Ysidro                                              , 1997, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 10091, 74875, 1356730, 2984806, 671770, 
CA: Tecate                                                  , 1997, 01 - JAN, 3508, 1783, 1746, 1, 0, 0, 184, 65, 856, 77290, 230324, 21625, 
