Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
AZ: Douglas                                                 , 1995, 01 - JAN, 2890, 0, 0, 0, 0, 0, 0, 270, 270, 164803, 379047, 40735, 
AZ: Douglas                                                 , 1995, 02 - FEB, 2849, 0, 0, 0, 0, 0, 0, 270, 270, 146925, 337926, 40463, 
AZ: Douglas                                                 , 1995, 03 - MAR, 3421, 0, 0, 0, 0, 0, 0, 270, 270, 139060, 319838, 55370, 
AZ: Douglas                                                 , 1995, 04 - APR, 3676, 0, 0, 0, 0, 0, 0, 270, 270, 144163, 331575, 46279, 
AZ: Douglas                                                 , 1995, 05 - MAY, 3560, 0, 0, 0, 0, 0, 0, 270, 270, 154597, 355573, 50160, 
AZ: Douglas                                                 , 1995, 06 - JUN, 3759, 0, 0, 0, 0, 0, 0, 270, 270, 155826, 358400, 41939, 
AZ: Douglas                                                 , 1995, 07 - JUL, 2128, 0, 0, 0, 0, 0, 0, 270, 270, 157101, 361332, 48480, 
AZ: Douglas                                                 , 1995, 08 - AUG, 3129, 0, 0, 0, 0, 0, 0, 270, 270, 147531, 339321, 52538, 
AZ: Douglas                                                 , 1995, 09 - SEP, 2904, 0, 0, 0, 0, 0, 0, 270, 270, 143701, 330512, 47203, 
AZ: Douglas                                                 , 1995, 10 - OCT, 3066, 0, 0, 0, 0, 0, 0, 279, 279, 158259, 363995, 49147, 
AZ: Douglas                                                 , 1995, 11 - NOV, 2555, 0, 0, 0, 0, 0, 0, 270, 270, 149812, 344568, 48746, 
AZ: Douglas                                                 , 1995, 12 - DEC, 2335, 0, 0, 0, 0, 0, 0, 270, 270, 165499, 380648, 45970, 
AZ: Lukeville                                               , 1995, 01 - JAN, 213, 0, 0, 0, 0, 0, 0, 25, 975, 20394, 57359, 5735, 
AZ: Lukeville                                               , 1995, 02 - FEB, 219, 0, 0, 0, 0, 0, 0, 27, 1053, 21626, 59255, 5890, 
AZ: Lukeville                                               , 1995, 03 - MAR, 273, 0, 0, 0, 0, 0, 0, 33, 1287, 29623, 78427, 7633, 
AZ: Lukeville                                               , 1995, 04 - APR, 291, 0, 0, 0, 0, 0, 0, 29, 1131, 28510, 78117, 7811, 
AZ: Lukeville                                               , 1995, 05 - MAY, 267, 0, 0, 0, 0, 0, 0, 24, 936, 27055, 74130, 7390, 
AZ: Lukeville                                               , 1995, 06 - JUN, 197, 0, 0, 0, 0, 0, 0, 19, 741, 21427, 58709, 5670, 
AZ: Lukeville                                               , 1995, 07 - JUL, 204, 0, 0, 0, 0, 0, 0, 20, 780, 20419, 55948, 5595, 
AZ: Lukeville                                               , 1995, 08 - AUG, 165, 0, 0, 0, 0, 0, 0, 19, 741, 15392, 42127, 4311, 
AZ: Lukeville                                               , 1995, 09 - SEP, 182, 0, 0, 0, 0, 0, 0, 21, 819, 17635, 48319, 4919, 
AZ: Lukeville                                               , 1995, 10 - OCT, 253, 0, 0, 0, 0, 0, 0, 32, 1248, 24633, 67494, 6253, 
AZ: Lukeville                                               , 1995, 11 - NOV, 221, 0, 0, 0, 0, 0, 0, 18, 702, 20852, 57134, 5432, 
AZ: Lukeville                                               , 1995, 12 - DEC, 188, 0, 0, 0, 0, 0, 0, 19, 741, 18800, 51512, 5151, 
AZ: Naco                                                    , 1995, 01 - JAN, 279, 0, 0, 0, 0, 0, 0, 0, 0, 22058, 57351, 5133, 
AZ: Naco                                                    , 1995, 02 - FEB, 579, 0, 0, 0, 0, 0, 0, 2, 50, 20270, 52702, 5904, 
AZ: Naco                                                    , 1995, 03 - MAR, 459, 0, 0, 0, 0, 0, 0, 3, 75, 22287, 57946, 2876, 
AZ: Naco                                                    , 1995, 04 - APR, 357, 0, 0, 0, 0, 0, 0, 3, 75, 22012, 57231, 5065, 
AZ: Naco                                                    , 1995, 05 - MAY, 549, 0, 0, 0, 0, 0, 0, 3, 75, 23052, 59935, 5331, 
AZ: Naco                                                    , 1995, 06 - JUN, 570, 0, 0, 0, 0, 0, 0, 3, 75, 21805, 59935, 4502, 
AZ: Naco                                                    , 1995, 07 - JUL, 749, 0, 0, 0, 0, 0, 0, 0, 0, 26150, 67990, 5896, 
AZ: Naco                                                    , 1995, 08 - AUG, 536, 0, 0, 0, 0, 0, 0, 0, 0, 22373, 58170, 9487, 
AZ: Naco                                                    , 1995, 09 - SEP, 325, 0, 0, 0, 0, 0, 0, 0, 0, 17556, 45646, 6505, 
AZ: Naco                                                    , 1995, 10 - OCT, 415, 0, 0, 0, 0, 0, 0, 0, 0, 16586, 43124, 5831, 
AZ: Naco                                                    , 1995, 11 - NOV, 377, 0, 0, 0, 0, 0, 0, 0, 0, 22419, 58289, 5252, 
