Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
AZ: Douglas                                                 , 1999, 01 - JAN, 2800, 1145, 1258, 0, 0, 0, 0, 310, 310, 162591, 447125, 54850, 
AZ: Douglas                                                 , 1999, 02 - FEB, 2775, 1046, 1070, 0, 0, 0, 0, 280, 280, 158521, 435933, 55530, 
AZ: Douglas                                                 , 1999, 03 - MAR, 2965, 1324, 1466, 0, 0, 0, 0, 310, 310, 184758, 508085, 62906, 
AZ: Douglas                                                 , 1999, 04 - APR, 2764, 1218, 975, 0, 0, 0, 0, 300, 300, 176814, 486239, 54702, 
AZ: Douglas                                                 , 1999, 05 - MAY, 2633, 1328, 1080, 0, 0, 0, 0, 310, 310, 191427, 526424, 56360, 
AZ: Douglas                                                 , 1999, 06 - JUN, 2888, 836, 608, 0, 0, 0, 0, 300, 300, 180787, 497164, 52357, 
AZ: Douglas                                                 , 1999, 07 - JUL, 2309, 905, 628, 0, 0, 0, 0, 310, 310, 188452, 518243, 60353, 
AZ: Douglas                                                 , 1999, 08 - AUG, 2358, 1275, 1017, 0, 0, 0, 0, 310, 310, 184085, 506234, 62554, 
AZ: Douglas                                                 , 1999, 09 - SEP, 2674, 1321, 800, 0, 0, 0, 0, 300, 300, 179077, 492462, 54758, 
AZ: Douglas                                                 , 1999, 10 - OCT, 2809, 1645, 1059, 0, 0, 0, 0, 310, 310, 182398, 501594, 61125, 
AZ: Douglas                                                 , 1999, 11 - NOV, 3080, 1469, 904, 0, 0, 0, 0, 300, 300, 176655, 485801, 60800, 
AZ: Douglas                                                 , 1999, 12 - DEC, 2513, 1233, 855, 0, 0, 0, 0, 310, 310, 184527, 507449, 68678, 
AZ: Lukeville                                               , 1999, 01 - JAN, 345, 25, 22, 0, 0, 0, 0, 63, 2457, 38170, 104585, 6627, 
AZ: Lukeville                                               , 1999, 02 - FEB, 362, 37, 25, 0, 0, 0, 0, 79, 3081, 34010, 93187, 6427, 
AZ: Lukeville                                               , 1999, 03 - MAR, 427, 26, 13, 0, 0, 0, 0, 72, 2808, 58158, 159352, 6512, 
AZ: Lukeville                                               , 1999, 04 - APR, 409, 37, 20, 0, 0, 0, 0, 53, 2067, 42268, 115814, 6320, 
AZ: Lukeville                                               , 1999, 05 - MAY, 413, 43, 28, 0, 0, 0, 0, 42, 1638, 51054, 139887, 6437, 
