Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
AZ: Douglas                                                 , 1996, 01 - JAN, 2738, 699, 1118, 0, 0, 0, 0, 270, 270, 154251, 354777, 28732, 
AZ: Douglas                                                 , 1996, 02 - FEB, 2756, 695, 864, 0, 0, 0, 0, 270, 270, 152886, 351637, 28030, 
AZ: Douglas                                                 , 1996, 03 - MAR, 2675, 804, 1195, 0, 0, 0, 0, 270, 270, 166203, 382267, 53163, 
AZ: Douglas                                                 , 1996, 04 - APR, 2876, 679, 1013, 0, 0, 0, 0, 273, 353, 152662, 351123, 50608, 
AZ: Douglas                                                 , 1996, 05 - MAY, 3292, 899, 1397, 0, 0, 0, 0, 270, 270, 169027, 388762, 50298, 
AZ: Douglas                                                 , 1996, 06 - JUN, 3205, 821, 1311, 0, 0, 0, 0, 270, 270, 145134, 333808, 41644, 
AZ: Douglas                                                 , 1996, 07 - JUL, 3237, 510, 904, 0, 0, 0, 0, 270, 270, 153193, 352344, 45912, 
AZ: Douglas                                                 , 1996, 08 - AUG, 2841, 747, 1290, 0, 0, 0, 0, 270, 270, 158396, 364311, 52069, 
AZ: Douglas                                                 , 1996, 09 - SEP, 3009, 743, 1283, 0, 0, 0, 0, 270, 270, 155182, 356919, 44873, 
AZ: Douglas                                                 , 1996, 10 - OCT, 3988, 653, 1026, 0, 0, 0, 0, 310, 310, 170290, 391667, 44981, 
AZ: Douglas                                                 , 1996, 11 - NOV, 3831, 756, 1161, 0, 0, 0, 0, 300, 300, 172154, 395954, 47920, 
AZ: Douglas                                                 , 1996, 12 - DEC, 3641, 697, 1249, 0, 0, 0, 0, 310, 310, 165741, 381204, 59512, 
AZ: Lukeville                                               , 1996, 01 - JAN, 212, 16, 27, 0, 0, 0, 0, 29, 1131, 21147, 57942, 5801, 
AZ: Lukeville                                               , 1996, 02 - FEB, 242, 20, 31, 0, 0, 0, 0, 43, 1677, 23937, 65587, 6633, 
AZ: Lukeville                                               , 1996, 03 - MAR, 289, 14, 46, 0, 0, 0, 0, 67, 2613, 30463, 83469, 8361, 
AZ: Lukeville                                               , 1996, 04 - APR, 312, 19, 40, 0, 0, 0, 0, 69, 2691, 31150, 85351, 8450, 
AZ: Lukeville                                               , 1996, 05 - MAY, 285, 22, 51, 0, 0, 0, 0, 53, 2067, 27989, 76690, 7383, 
AZ: Lukeville                                               , 1996, 06 - JUN, 209, 19, 24, 0, 0, 0, 0, 21, 819, 20924, 57331, 5894, 
AZ: Lukeville                                               , 1996, 07 - JUL, 190, 32, 45, 0, 0, 0, 0, 18, 702, 19016, 52104, 5345, 
AZ: Lukeville                                               , 1996, 08 - AUG, 164, 38, 55, 0, 0, 0, 0, 21, 819, 15017, 41147, 3952, 
AZ: Lukeville                                               , 1996, 09 - SEP, 201, 26, 55, 0, 0, 0, 0, 21, 819, 18970, 51978, 4980, 
AZ: Lukeville                                               , 1996, 10 - OCT, 234, 30, 39, 0, 0, 0, 0, 29, 1131, 22482, 61601, 5997, 
AZ: Lukeville                                               , 1996, 11 - NOV, 195, 19, 67, 0, 0, 0, 0, 33, 1287, 19522, 53490, 5219, 
AZ: Lukeville                                               , 1996, 12 - DEC, 149, 27, 50, 0, 0, 0, 0, 15, 585, 14854, 40700, 4070, 
AZ: Naco                                                    , 1996, 01 - JAN, 342, 172, 123, 0, 0, 0, 0, 0, 0, 23126, 60128, 5918, 
AZ: Naco                                                    , 1996, 02 - FEB, 311, 202, 128, 0, 0, 0, 0, 1, 25, 21180, 55068, 5620, 
AZ: Naco                                                    , 1996, 03 - MAR, 350, 224, 154, 0, 0, 0, 0, 0, 0, 21480, 55848, 5194, 
AZ: Naco                                                    , 1996, 04 - APR, 382, 217, 163, 0, 0, 0, 0, 0, 0, 23553, 61238, 4463, 
AZ: Naco                                                    , 1996, 05 - MAY, 376, 206, 147, 0, 0, 0, 0, 0, 0, 26034, 67688, 5801, 
AZ: Naco                                                    , 1996, 06 - JUN, 532, 353, 191, 0, 0, 0, 0, 0, 0, 22101, 57463, 5386, 
AZ: Naco                                                    , 1996, 07 - JUL, 618, 363, 174, 0, 0, 0, 0, 0, 0, 30956, 80486, 5223, 
AZ: Naco                                                    , 1996, 08 - AUG, 802, 493, 115, 0, 0, 0, 0, 0, 0, 22497, 5849, 5814, 
AZ: Naco                                                    , 1996, 09 - SEP, 687, 489, 140, 0, 0, 0, 0, 0, 0, 23190, 60294, 6764, 
AZ: Naco                                                    , 1996, 10 - OCT, 612, 424, 194, 0, 0, 0, 0, 0, 0, 24697, 64212, 6213, 
AZ: Naco                                                    , 1996, 11 - NOV, 541, 343, 116, 0, 0, 0, 0, 0, 0, 23471, 61025, 4372, 
AZ: Naco                                                    , 1996, 12 - DEC, 504, 281, 167, 0, 0, 0, 0, 0, 0, 27398, 71235, 6489, 
AZ: Nogales                                                 , 1996, 01 - JAN, 24959, 19785, 3941, 44, 1234, 1103, 0, 23, 804, 289058, 802136, 354810, 
AZ: Nogales                                                 , 1996, 02 - FEB, 26478, 14093, 2653, 41, 587, 597, 0, 17, 412, 267244, 741602, 342185, 
AZ: Nogales                                                 , 1996, 03 - MAR, 29128, 24320, 4708, 44, 1377, 1219, 0, 41, 1386, 296507, 822807, 413201, 
AZ: Nogales                                                 , 1996, 04 - APR, 27189, 21277, 3927, 46, 1177, 1098, 0, 47, 1088, 285130, 791253, 463050, 
AZ: Nogales                                                 , 1996, 05 - MAY, 20476, 14579, 5224, 52, 1536, 1474, 0, 26, 949, 303503, 834634, 368361, 
AZ: Nogales                                                 , 1996, 06 - JUN, 14569, 9294, 4297, 44, 1448, 1173, 0, 14, 371, 289133, 802344, 353635, 
AZ: Nogales                                                 , 1996, 07 - JUL, 12203, 6802, 5138, 32, 1112, 736, 0, 17, 586, 281181, 773248, 377433, 
AZ: Nogales                                                 , 1996, 08 - AUG, 11860, 5935, 5478, 41, 1075, 758, 0, 6, 148, 292555, 811840, 427079, 
AZ: Nogales                                                 , 1996, 09 - SEP, 10728, 5745, 4983, 45, 1078, 990, 0, 24, 787, 285442, 792102, 421903, 
AZ: Nogales                                                 , 1996, 10 - OCT, 14429, 8359, 6115, 55, 1142, 888, 0, 22, 877, 303046, 840953, 462888, 
AZ: Nogales                                                 , 1996, 11 - NOV, 16810, 10874, 4724, 44, 845, 992, 0, 29, 970, 233252, 547275, 0, 
AZ: Nogales                                                 , 1996, 12 - DEC, 20508, 14083, 4225, 45, 819, 894, 0, 7, 259, 190748, 529326, 432485, 
AZ: San Luis                                                , 1996, 01 - JAN, 4744, 2800, 1250, 0, 0, 0, 0, 8, 320, 240833, 602083, 300427, 
